origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude,ticket
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,TL4187
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,FC2278
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,KI7423
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,ZS6780
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,FP8924
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,DO7907
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,AV8100
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,PW2412
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,QW9009
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,GW3431
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,AI3463
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,QT7685
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,IT2247
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,VD8541
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,KU6216
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,DH4773
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,QW1897
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,II4201
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,QH8934
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,UO5104
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,VL9904
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,OU9330
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,BP5818
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,QG6345
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,PP2133
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,OO1526
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,HK7615
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,TU2317
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,UL5753
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,VN9789
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,SR5987
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,EY3280
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,UP0519
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,VA2438
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,IP4626
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,VT8970
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,EL6601
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,BM7138
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,PX2993
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,WX7983
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,QQ5529
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,AK4123
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,GE8721
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,QT8266
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,LH2762
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,ME6800
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,RC1788
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,IQ6965
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,DV6240
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,ZK0116
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,TO8052
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,MW9630
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,LH4198
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,PW8897
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,XZ2464
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,PY6063
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,RK6752
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,IH6605
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,NZ2471
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,HY8828
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,SW9526
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,CX9087
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,EV8751
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,IE1443
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KO7530
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,FX2423
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,IC6140
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,PB9135
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZM8863
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,GW2044
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,XS2235
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,SF6840
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,VQ8333
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,VG0141
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,TX1549
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,DC2237
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,YW6956
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,LN9210
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KP3965
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,PJ4126
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NH1513
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,RS0759
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,QY0925
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,XL5587
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,MQ9662
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NW0311
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZX7983
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,JY9500
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,CT9682
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,EK4172
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,XD3094
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,DH1318
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,FR7937
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,DJ5705
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KX9949
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,QQ8346
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,GI0529
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,LS3174
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,LL4194
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,FA0608
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,XS7837
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZN6939
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,BD4451
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZR0235
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,EL0878
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,IG6786
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,FN3250
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,CU0514
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,VM5743
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,TL0869
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,GH1030
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,SM9808
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,GK7572
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,AM1724
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,GH1042
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,AU5050
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,XU9176
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,XU4696
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZL5894
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,GU1545
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,UY4962
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,CW7182
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,UR3450
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,IN2484
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,FD2526
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,QU9805
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,OT2235
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,GD3179
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,RT0672
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,PP2298
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,BU7608
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,LU1109
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,VB2947
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NN4495
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KM5197
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KB0167
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,BW7650
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,JR3355
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,AO9912
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,XS1688
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,TE8063
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,XR4407
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZC1788
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KX8606
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZZ1490
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,SS0613
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZY9344
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZR5512
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZD3555
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,LW5264
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,JO3896
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,PQ3116
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,TY2155
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,VE9965
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,WK3303
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,BC8171
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,XZ3313
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NI7870
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,IS9599
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,RO8971
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,CZ7815
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KJ9800
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,JM0984
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZQ3230
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,XY9368
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,GJ8588
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NL4206
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,IB6503
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,OH5924
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,AD5223
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,WH6742
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,QA2888
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,LQ4414
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZR8267
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,BT2132
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,WW5470
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,OB2269
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,RY5339
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,OL9025
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NA2400
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,QX8575
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,FJ1183
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,LP3754
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,BP9572
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,TD7474
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NM4456
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,VB7678
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,MG3170
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZW1530
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZA4503
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KN5940
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,QF6141
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,RF4922
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,MV5812
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,FE8704
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZP9452
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,TP2045
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,VR5226
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,AM4881
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,TD8429
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NT1330
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,YH6316
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,FO7845
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,YA1540
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,UR8461
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,BO9246
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,CN0364
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,AM0929
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,DN1631
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,EI6785
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,MG2990
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KH4691
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,LN0964
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,PQ6322
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,MX2624
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,OP3758
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,OC7506
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KF4514
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,PZ9619
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZL6923
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,TK8230
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,OK0596
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,WB3681
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,WX8051
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KI9414
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,QO6409
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,BC3569
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,MY0306
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NN0063
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,HW3005
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,EY3317
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,DM0338
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NO6293
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,DD6512
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,AW9654
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,AK3646
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,FK9809
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,WD1433
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,YC2182
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,PR9130
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,MF6676
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,QV4255
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NV5599
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,TM0873
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,RT1242
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,HM4543
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,FV8811
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,JL8841
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,QG1906
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,AG3087
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,WR9515
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,WE0002
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,QC9360
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,MO2394
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,EV1143
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZG2398
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,TY7222
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,CY7144
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,OC4509
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KH1155
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,PY5651
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,PG4125
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,CE6613
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,YR9774
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,UE3127
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,IH0446
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,QL4531
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,CP9278
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,GE3309
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NR6199
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,HA2594
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,SW8680
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,MN6473
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KQ6565
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZC4004
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,BZ9968
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,IL2951
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,YB3773
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,DN8654
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,UO3946
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,XQ2837
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,DU2246
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,DF6774
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,CV8261
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,UB1529
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,PD9407
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,GM7481
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,AI4081
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,UK0731
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NC6914
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,RY1273
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,YB7501
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KC1029
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,MD6493
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,GF3435
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,CY8177
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,CH9844
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,EJ4306
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZI2674
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,TZ1529
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,SW2525
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ML4266
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,LX9575
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,GP5082
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,RJ1045
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,PS3156
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,VE3212
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,GO1485
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,QD7565
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,AB2302
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,QB1597
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,BV5525
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZO7114
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZK0638
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,HZ7974
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,GN5623
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,HO6026
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,JZ5296
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZT5132
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,JL0998
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,OA1196
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,EP7440
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,OD3804
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,XI7795
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,WJ8033
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,PM1465
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,PY4118
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,OE8729
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,DE1443
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,CK2509
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,PB7775
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,OG2703
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,YP4322
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NH1223
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,AR2688
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,SD6409
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KA7859
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NL9780
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,RH8040
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,DM7834
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,SO8591
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,CN4648
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,WV3404
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,WZ7276
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,RN5722
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,LM1105
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,TO6263
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,DK5220
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,MK7887
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,BM5502
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,OT0290
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,LW5419
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,HE7271
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,VJ5573
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,SI0460
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,UH8275
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,WF2591
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,OH0355
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,HI8843
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZP8985
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,FJ5778
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,TT9824
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,AU9206
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,QC9488
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,JE4013
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,IP8106
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,YB6000
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,UO5960
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZM0306
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,LP8567
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,PS1369
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,TV3962
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,UN7047
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,WT3952
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,FF7057
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,IM5589
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,YU1130
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,LI3365
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,YL1008
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KW2740
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,RB7847
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,JV7679
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,DU8758
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,GW0470
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,ZY1181
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KR9368
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,AT9822
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,EM3503
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,AS0264
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NA4685
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,RC4612
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,VE1386
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,XG7985
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,KH2035
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,NV6765
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,EF5178
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,JE8552
